Area,Item,Element,Unit,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
Ecuador,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Ecuador,Nutrient nitrogen N (total),Import Quantity,t,162866.8,156262.06,167078.26,182829.63,174483.24,161085.62,200713.49,177625.51,196098.76,199627.25,218100.09,207546.09,220068.83,244486.91,164114.97
Ecuador,Nutrient nitrogen N (total),Export Quantity,t,1262.57,609.66,1131.43,315.41,1996.27,35.26,86.03,73.46,96.13,103.33,373.67,224.22,211.91,446.26,1824.07
Egypt,Nutrient nitrogen N (total),Production,t,2618560,2723590,2800020,2687430,2391830,2660000,2660000,2200000,2671800,3442100,3423700,3411900,3605600,3605600,3605600
Egypt,Nutrient nitrogen N (total),Import Quantity,t,37543.23,24123.87,2426.38,27570.87,39812.9,35489.15,15228.65,71248.01,12377.57,14126.74,9384.35,11651.46,24871.1,31462.14,28095.81
Egypt,Nutrient nitrogen N (total),Export Quantity,t,385823.47,1768841.17,1888230.49,1926247.01,1268139.21,1282932.35,892632.32,465970.01,1412236.54,1744225.42,2018814.26,1675146.18,1741080.83,1743183.69,1385975.79
El Salvador,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Nutrient nitrogen N (total),Import Quantity,t,58967.12,56848.05,62088.8,67508.39,68987.48,62015.2,58281.85,67105.73,61374.71,69511.99,63210.85,54622.68,66759.77,48092.35,55119.84
El Salvador,Nutrient nitrogen N (total),Export Quantity,t,9810.49,5190.35,6250.9,6758.53,5704.73,7883.67,9243.65,9013.05,9019.19,9258.73,8392.29,4186.88,7495.18,7615.39,5886.53
Equatorial Guinea,Nutrient nitrogen N (total),Import Quantity,t,224.11,543.9,479.86,319.15,553.2,847.57,571.3,273.49,175.94,74.8,34.1,50.75,130.99,10.08,11.71
Equatorial Guinea,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Eritrea,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Eritrea,Nutrient nitrogen N (total),Import Quantity,t,1050.18,540,284.41,718.57,818.02,820.37,958.37,1644.23,1966.75,1834.47,4650.05,5109.72,3871.88,2940.83,2724.38
Eritrea,Nutrient nitrogen N (total),Export Quantity,t,0,0,210.6,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,Nutrient nitrogen N (total),Production,t,91750,9784,721,261,264,365,241.8,118.59,111.22,247.9,263.98,263.98,263.98,263.98,263.98
Estonia,Nutrient nitrogen N (total),Import Quantity,t,87927.23,40740.35,50009.31,55765.95,63009.66,73203.66,64733.88,79238.35,88013.52,204598.41,240036.73,234416.15,130543.76,147530.89,120833.18
Estonia,Nutrient nitrogen N (total),Export Quantity,t,118137.97,25065.36,8626.46,6388.81,13987.82,79905.71,6378.87,6994.76,30454.39,106885.74,195410.64,161151.18,47691.3,104683.05,78015.41
Eswatini,Nutrient nitrogen N (total),Import Quantity,t,9848.37,14778.77,14738.75,10527.05,18339.5,12464.92,11739.05,13783.02,12355.32,11367.77,10268.82,11761.29,12557.79,12470.85,12470.85
Eswatini,Nutrient nitrogen N (total),Export Quantity,t,6060.96,3406.97,1919.8,10012.29,6360.29,3844.45,5984.68,4957.8,6796.44,5796.58,3194.81,3422.59,6156.43,6840.85,6840.85
Ethiopia,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Ethiopia,Nutrient nitrogen N (total),Import Quantity,t,104110.2,182384.24,153856.54,151407.68,248939.77,170961.81,235907.56,138650.29,154834.26,127491.63,254253.13,349512.2,455463.47,475858.21,425893.15
Ethiopia,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faroe Islands,Nutrient nitrogen N (total),Import Quantity,t,234.87,195.97,145.1,229.85,82,143.17,60.23,110.5,215.62,605.45,448.33,1138.37,2452.18,2526.27,1891.63
Faroe Islands,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Fiji,Nutrient nitrogen N (total),Import Quantity,t,6839.26,3590.87,2452.3,3565.52,3971.67,3705.65,2785.01,5828.99,4198.39,5065.45,3011,4255.14,5587.68,3026.13,3249.42
Fiji,Nutrient nitrogen N (total),Export Quantity,t,7.99,0.01,0.56,0.11,25.47,0.02,2.03,2.01,0,3.33,7.91,1.66,1.73,1.42,0.98
Finland,Nutrient nitrogen N (total),Production,t,305032.44,256052.27,312274,261087.29,298159.01,370900.61,203117.7,283410.19,250602.14,195806.73,195806.73,313328.24,286964.69,333426.42,104779.68
Finland,Nutrient nitrogen N (total),Import Quantity,t,38735.66,39719.39,44264.27,42923.67,46623.8,44149.3,57725.27,62570.68,65951.26,63520.35,66271.95,61178.32,76224.9,82515.89,74012.66
Finland,Nutrient nitrogen N (total),Export Quantity,t,134996.53,59833.48,76333.11,110498.18,42766.64,111693.68,35428.12,34376.16,21701.87,24681.16,23056.1,29490.37,24978.15,23731.21,32356.12
France,Nutrient nitrogen N (total),Production,t,1553683.99,1360195.49,1358154.38,324190.98,345291.89,524849.62,279091.48,469045.1,361926.38,354212.38,501720.2,406491.36,0,205863.86,30905.67
France,Nutrient nitrogen N (total),Import Quantity,t,756966.15,636821.1,777055.14,1843038.67,1917589.33,1911594.1,2135356.04,2058024.18,2118241.93,2146821.51,1993431.06,1932629.38,1883571.45,1876432.04,1975001.73
France,Nutrient nitrogen N (total),Export Quantity,t,211650.14,96196.59,92209.52,222779.65,237952.22,268002.71,254970.52,287227.29,288441.31,267152.89,325416.26,313737.82,293671.38,230313.36,272286.68
French Polynesia,Nutrient nitrogen N (total),Import Quantity,t,484.86,318.12,399.17,386.66,247.62,246.84,227.27,343.26,277.86,333.13,253.94,554.68,414.12,358.43,322.26
French Polynesia,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Gabon,Nutrient nitrogen N (total),Import Quantity,t,824.58,851.89,885.92,505.33,1425.24,1410.24,2153.38,4424.66,4127.75,7784.23,6296.63,10648.88,4493.73,6626.09,11002.65
Gabon,Nutrient nitrogen N (total),Export Quantity,t,0.17,0.92,6.17,1.61,74.04,0.23,2.22,4.2,0,0.01,0.01,0,0.02,0.04,0.04
Gambia,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,Nutrient nitrogen N (total),Import Quantity,t,92.81,874.05,7.04,526.13,139.79,56.74,540.11,141.24,125.25,37.3,2008.65,670.12,20.61,475.88,475.88
Gambia,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,313.22,0,0,0,0,0,0,2.73,0,0,0,0
Georgia,Nutrient nitrogen N (total),Production,t,131178.72,130050.74,142913.64,164300.58,156316.51,161345.68,163686.17,161707.4,122969.63,137415.56,169716.38,173567.14,147762.55,159133.58,166830.16
Georgia,Nutrient nitrogen N (total),Import Quantity,t,1167.83,1593.15,3084.22,2392.05,5085,7395.35,10355.18,9917.5,10331.98,11556.26,6215.16,6985.57,9560.41,7152,7256.95
Georgia,Nutrient nitrogen N (total),Export Quantity,t,114969.55,111992.39,128955.86,151932.14,143784.01,146140.03,156348.36,154264.1,115226.76,134636.48,153823.13,162327.84,137277.96,145535.08,154805.61
Germany,Nutrient nitrogen N (total),Production,t,961882,1224687,1279619,1145336,1306175,1316100,1316100,1253300,1371485.41,1321606.8,1486440.58,1508707.29,1408090.72,1264659.73,1005535.23
Germany,Nutrient nitrogen N (total),Import Quantity,t,1212699.7,1128921.71,1241375.96,1346083.4,1221934.57,1172246.36,1322007.75,1260611.07,1273069.02,1231491.04,963455.02,1003157.08,993728.14,935358.71,1100177.36
Germany,Nutrient nitrogen N (total),Export Quantity,t,663032.57,814750.62,791041.67,889745.68,890267.82,928085.82,919346.37,830180.15,985716.23,1056446.41,1107577.61,1115370.22,1118785.48,1077978.44,1098348.59
Ghana,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Ghana,Nutrient nitrogen N (total),Import Quantity,t,30826.08,29653.39,50634.21,65648.73,71221.48,73773.02,51622.21,61851.9,70454.66,114413.86,83152.81,103771.54,95818.4,87865.25,119451.87
Ghana,Nutrient nitrogen N (total),Export Quantity,t,1838.24,3022.63,3865.75,7063.86,10933.78,12339.03,3733.28,2205.67,716.8,760.89,1047.67,1729.25,11339.07,20948.9,26546.71
Greece,Nutrient nitrogen N (total),Production,t,31970,21961,80421,207705,119737,98237.47,128936.1,163168.85,106637.01,197665.88,107946.4,89425.22,0,0,216954.43
Greece,Nutrient nitrogen N (total),Import Quantity,t,181311.84,132326.16,158894.64,122701.38,123751.1,181598.26,206973.32,202835.44,220063.02,208632.05,202808.86,167480.86,182807.36,182286.11,176710.31
Greece,Nutrient nitrogen N (total),Export Quantity,t,40798.65,52010.18,77611.38,78524.23,57333.99,90368.35,100089.08,118389.21,78346.75,111669.83,86447.83,116562.7,106089.32,77717.33,111684.58
Greenland,Nutrient nitrogen N (total),Import Quantity,t,240.51,104.39,94.5,35,108.52,18.47,50.65,19.23,58.31,21.74,22.99,22.99,22.99,22.99,22.99
Greenland,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
Grenada,Nutrient nitrogen N (total),Import Quantity,t,3.23,15.84,34.67,18.46,47.98,81.96,65.13,95.77,20.67,24.8,21.41,33.47,29.57,62.9,6.21
Grenada,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0,0,0,0,0,0,47.52,0,0
Guatemala,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Guatemala,Nutrient nitrogen N (total),Import Quantity,t,108082.95,128487.9,149517.06,192904.44,189822.61,190106.12,170994.69,189987.99,175057.51,179223.78,196760.49,178456.01,220641.39,197596.92,155990.58
Guatemala,Nutrient nitrogen N (total),Export Quantity,t,6921.37,6723.25,4284.73,7310.55,7298.31,9488.14,10226.19,9809.9,8816.61,6376.21,6789.02,8885.33,9265.59,7848.17,6962.78
Guinea,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Guinea,Nutrient nitrogen N (total),Import Quantity,t,2854,2282.87,2686.02,5354.96,5403.21,2212.2,2965.43,2463.5,8804.98,23351.29,9825.3,9533.39,16819.5,5825.78,17832.13
Guinea,Nutrient nitrogen N (total),Export Quantity,t,43.96,0,0,0,0,128.42,46.53,60.04,19.21,0,0,0,0,0,0
Guinea-Bissau,Nutrient nitrogen N (total),Import Quantity,t,5.6,63.19,45.33,32.37,76.33,0.15,47.13,1160.83,346.67,102.27,358.02,56.63,117.88,239.88,192.95
Guinea-Bissau,Nutrient nitrogen N (total),Export Quantity,t,6.83,5.69,4.55,3.42,2.28,1.14,0,0,0,0,0,0,0,0,0
Guyana,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Guyana,Nutrient nitrogen N (total),Import Quantity,t,20371.26,7133,14610.73,7017.16,11633.35,16693.45,14316.86,19695.72,12957.7,8643.19,20467.5,22102.04,17904.23,21986.05,15391.28
Guyana,Nutrient nitrogen N (total),Export Quantity,t,0,19.46,0,50.6,322.9,98.47,32.09,420.21,1843.05,651.56,689.18,726.8,859.97,4877.16,2041.48
Haiti,Nutrient nitrogen N (total),Import Quantity,t,4951.44,70.22,286.74,1605.48,5615.6,4471.48,8379.8,5154.53,2176.15,6653.15,3958.15,16733.36,1619.51,406.32,456.5
Haiti,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
Honduras,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Honduras,Nutrient nitrogen N (total),Import Quantity,t,56837.16,49634.93,57421.91,88736.74,78437.69,77886.29,77334.88,77521.3,102155.82,119669.09,133884.09,96428.89,144446.29,124420.97,124420.97
Honduras,Nutrient nitrogen N (total),Export Quantity,t,1283.14,2018.06,1380.24,3194.24,3020.26,3173.75,3327.23,2178.28,6211.07,9493.35,11131.67,10301.94,16433.22,19555.46,19555.46
Hungary,Nutrient nitrogen N (total),Production,t,212387,229268,233354,300576,249222,294404.6,341921.14,341921.14,341921.14,341921.14,341921.14,341921.14,807444,759817,396910
Hungary,Nutrient nitrogen N (total),Import Quantity,t,214681.47,177875.05,214977.39,191753.57,202471.17,274632.63,294897.27,325138.94,346252.03,391880.2,341516.65,368540.03,350924.09,382228.74,381440.57
Hungary,Nutrient nitrogen N (total),Export Quantity,t,102964.28,131910,171408.4,183849.99,143685.88,115876.91,201170.04,120415.46,135339.42,174429.04,158456.2,135843.47,176328.93,148727.36,87713.18
Iceland,Nutrient nitrogen N (total),Production,t,1156913.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Nutrient nitrogen N (total),Import Quantity,t,12631.68,7896.3,7904.89,8715.65,9320.05,8495.94,10860.53,8698.58,8827.1,10151.91,9422.32,9140.35,9728.02,8827.21,9681.08
Iceland,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0.02,0.91,2.6,0,0,0,0,0,0.14,0
India,Nutrient nitrogen N (total),Production,t,10430846,11376729,12087720,12192878,12159007,12408600,12433700,13475900,13376800,13422600,13336800,13722200,13744500,13870200,15737800
India,Nutrient nitrogen N (total),Import Quantity,t,3555278.44,3266812.03,3212884.87,3796239.42,4336818.67,4725324.23,4180999.37,5933943.45,4346735.82,3706224.62,3893710.77,6529924.62,6718448.95,5017306.24,6510037.82
India,Nutrient nitrogen N (total),Export Quantity,t,12728.7,46025.13,20778.53,30748,48115.36,27584.16,23776.86,36319.23,32985.46,61472.22,91673.14,81608.69,84072.93,44999.64,44542.57
Indonesia,Nutrient nitrogen N (total),Production,t,3182809,3599348,3536584,3605437,3781955,3634209.84,3680263.27,3778013.87,3546273.83,3805696.75,4022317.13,4137667.66,4292829.87,4218544.14,3963695.66
Indonesia,Nutrient nitrogen N (total),Import Quantity,t,304121.98,251314.95,279986.63,378369.48,472420.67,349175.31,411873.19,504058.11,643896.03,486445.54,513435.77,392991.78,424898.63,429490.96,310512.82
Indonesia,Nutrient nitrogen N (total),Export Quantity,t,89911.96,239985.11,450911.85,379846.87,517267.66,721580.75,568636.39,411571.24,621685.94,410614.25,556069.3,908782.45,1176738.54,978700.46,823911.02
Iran (Islamic Republic of),Nutrient nitrogen N (total),Production,t,1190218.81,1203181.34,1334870.73,1395631.27,1781295.83,1651464.05,1320919.35,1613275.23,1439611.08,1826568,1826568,1826568,1826568,1826568,1826568
Iran (Islamic Republic of),Nutrient nitrogen N (total),Import Quantity,t,39643.64,49561.26,59478.87,12628.3,14281.96,15935.63,7057.25,10414.74,16526.6,15803.86,23711.09,16347.65,6998.8,3165.87,22355.14
Iran (Islamic Republic of),Nutrient nitrogen N (total),Export Quantity,t,242560.09,361718.64,480877.19,1305836.69,1167678.05,1029519.4,1153072.7,1145962.49,1572870.76,1661689.26,962385.93,754971.67,513489.92,98626.84,205635.24
Iraq,Nutrient nitrogen N (total),Production,t,149300,141220,96600,128800,123280,135240,47464.94,31392.98,114212.4,114212.4,114212.4,128072.74,127650,109871.92,109871.92
Iraq,Nutrient nitrogen N (total),Import Quantity,t,300.45,4883.42,22452.97,10094.41,20176.61,65331.16,135570.77,154745.73,105915.34,80896.51,133794.89,198010.86,176887.36,51148.29,52363.96
Iraq,Nutrient nitrogen N (total),Export Quantity,t,5425,587.82,0,859.34,2590.99,94.16,20.13,61,19326.54,17.33,0.48,205.14,367.9,45.61,850.96
Ireland,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Nutrient nitrogen N (total),Import Quantity,t,335739.44,290640.29,382971.76,331699.57,295399.07,331423.23,313333.88,324548.42,305158.46,344645.98,397868.88,339884.84,380701.09,144086.99,78939.25
Ireland,Nutrient nitrogen N (total),Export Quantity,t,1584.67,1554.84,562.17,661.42,1494.48,1529.08,1329.73,2271.62,2528.99,4805.77,6763.83,6710.52,4861.16,1516.76,1928.72
Israel,Nutrient nitrogen N (total),Production,t,97267.52,39783.44,92511.55,48408.21,56049.99,55644.57,58785.36,42460.45,31726.43,31726.43,31726.43,31726.43,31726.43,31726.43,14773.72
Israel,Nutrient nitrogen N (total),Import Quantity,t,56679.57,25404.83,40108.09,50383.15,46224.44,46259.27,45941.53,45300.98,48680.1,74006.06,82739.94,79692.2,88928.65,89089.06,78839.51
Israel,Nutrient nitrogen N (total),Export Quantity,t,74636.67,34277.84,84628.37,33480.98,54021.92,51871.91,56965.6,51099.28,50003.53,30831.5,24826.43,47992.08,63293.46,51879.79,63950.97
Italy,Nutrient nitrogen N (total),Production,t,315982.4,249826.4,146061.4,108403.6,177367,292928.4,246106.8,253789.6,339186.6,287388.2,287388.2,573597,728514,680332,480893
Italy,Nutrient nitrogen N (total),Import Quantity,t,567345.68,657258.92,464633.58,454957.16,586435.59,580264.08,580605.3,604826.63,642756.68,568775.87,550234.16,613881.43,621834.2,609207.09,645863.11
Italy,Nutrient nitrogen N (total),Export Quantity,t,94802.53,91103.64,75828.46,97504.19,186021.53,136767.66,157325.05,140257.93,147249.67,152218.74,147708.87,141915.67,166693.95,164138.99,165720.06
Jamaica,Nutrient nitrogen N (total),Import Quantity,t,4956.5,4621.03,4857.98,4753.53,6070.93,4760.54,4811.37,2644.24,3095.95,3715.24,7664.67,4779.18,12247.46,3491.45,3735.67
Jamaica,Nutrient nitrogen N (total),Export Quantity,t,0.06,98.2,1.12,2.09,743.47,0.19,0.91,5.73,0,10.35,1472.46,0,7.38,0.01,0.12
Japan,Nutrient nitrogen N (total),Production,t,647184,621908,650283,610674,603223,596072,547850,536731,567975,556577,541702,524242.37,525463.04,564009.66,496081.21
Japan,Nutrient nitrogen N (total),Import Quantity,t,240052.28,198483.96,218213.78,233584.58,236648.81,259716.06,254618.36,251031.12,267160.83,277635.81,301866.63,298336.32,293373.25,273742.49,287623.28
Japan,Nutrient nitrogen N (total),Export Quantity,t,167256.71,140180.4,180952.81,169394.89,153930.82,154415.22,137092.1,129294.82,96397.04,114509.75,98755.78,100959.1,99023.33,111237.54,88699.54
Jordan,Nutrient nitrogen N (total),Production,t,150020,119790,148770,159520,128860,132530,145790,109600,90500,121900,144900,126000,151100,151100,151100
Jordan,Nutrient nitrogen N (total),Import Quantity,t,14710.12,10466.61,16628.62,18297.71,18022.37,15609.36,24700.26,24588.69,30491.02,21253.81,19150.55,19865.73,27020.78,20078.05,19889.25
Jordan,Nutrient nitrogen N (total),Export Quantity,t,149763.74,113720.29,146955.21,140800.09,101563.12,113872.91,145818.27,123771.62,97037.16,130889.84,143104.39,131128.02,187428.35,203260.83,138930.14
Kazakhstan,Nutrient nitrogen N (total),Production,t,65736,48000,49743,69169,49941,90157.36,130589.1,139370.48,153654.06,161476.86,156278.06,162163.2,162163.2,162163.2,162163.2
Kazakhstan,Nutrient nitrogen N (total),Import Quantity,t,82504.81,83065.48,72045.22,107760.45,107964.87,109757.5,71254.35,63537.8,73395.27,94561.17,112355.19,146025.39,173698.17,171107.01,145685.94
Kazakhstan,Nutrient nitrogen N (total),Export Quantity,t,57466.95,32139.65,33040,53736.64,47553.04,52438.74,64025.39,37658.93,40545.12,83968.25,64882.64,85853.16,118635.32,111540.66,68096.1
Kenya,Nutrient nitrogen N (total),Production,t,1156913.041,1114703.52,1252927.34,1306897.077,1327280.494,0,0,0,0,0,0,0,0,0,0
Kenya,Nutrient nitrogen N (total),Import Quantity,t,74177.57,89216.29,86143.91,107618.55,129093.19,150567.82,126929.44,103291.06,133585.27,165071.51,129812.39,133051.07,170024.86,154862.14,104974.46
Kenya,Nutrient nitrogen N (total),Export Quantity,t,15523.01,11421.97,7227.65,5538.43,3849.21,2159.99,4748.76,7337.54,9216.66,4682.7,10997.96,4648.87,4415.3,9033.65,8930.87
Kiribati,Nutrient nitrogen N (total),Import Quantity,t,0.03,13.58,13.96,0.05,2.66,47.1,0.01,0.16,0.01,0.14,0.25,0,0,0.3,0
Kiribati,Nutrient nitrogen N (total),Export Quantity,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,Nutrient nitrogen N (total),Production,t,442520,337640,443900,434700,402500,457240,378580,469500,509700,513300,257900,0,0,0,0
Kuwait,Nutrient nitrogen N (total),Import Quantity,t,883.25,868.43,853.61,1136.22,1516,1895.77,2225.75,2492.5,2394.62,4591.02,6517.86,1857.91,3214.33,2006.92,2169.16
Kuwait,Nutrient nitrogen N (total),Export Quantity,t,414772.47,315684.59,540147.08,435388,457969.93,480551.86,548504.64,432299.34,487134,495212.85,251643.21,18.82,38.67,3.24,3.23
Kyrgyzstan,Nutrient nitrogen N (total),Production,t,1156913.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,Nutrient nitrogen N (total),Import Quantity,t,29309.52,28609.05,52989.72,42241.94,47203.82,56323.74,74724.73,43821.86,25855.52,56367.11,54717.01,69432.14,44407.4,66453.47,34131.38
Kyrgyzstan,Nutrient nitrogen N (total),Export Quantity,t,340.09,83.35,21.4,1151.04,1578.95,1205.12,942.87,438.16,1144.08,868.57,1702.26,7868.97,2464.02,922.79,829.49
Lao People's Democratic Republic,Nutrient nitrogen N (total),Import Quantity,t,5756.66,8262.25,8626.15,9651.43,29473.1,20932.85,27928.83,27991.84,24623.43,25395.26,34394.15,41322.57,38470.5,39580.3,42378.68
Lao People's Democratic Republic,Nutrient nitrogen N (total),Export Quantity,t,2.46,3.48,4.5,0,4.35,0,8.19,10.6,30,326.4,605,627.02,1945.25,3099,2005.92
Latvia,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,1373074.165,1460515.481,1476984.71,1463967.914,1399299.114
Latvia,Nutrient nitrogen N (total),Import Quantity,t,86816.88,48158.97,89891.34,72073.91,104111.02,97592.65,99877.81,135459.71,125614.14,158955.98,136761.3,160962.44,188599.57,180811.95,155155.36
Latvia,Nutrient nitrogen N (total),Export Quantity,t,13790.28,5610.66,9870.41,13367.8,13645.81,12380.61,18166.63,23518.37,26195.06,32185.14,31401.69,44148.08,47118.2,52323.6,33054.74
Lebanon,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,Nutrient nitrogen N (total),Import Quantity,t,9991.3,15804.07,17693.63,18396.85,18704,19998.26,19108.8,18985.52,20893.29,22952.63,17015.91,16433.44,16279.44,8366.03,7602.87
Lebanon,Nutrient nitrogen N (total),Export Quantity,t,128.29,273.7,86.99,6.77,54.86,32.06,8.94,61.24,134.42,43.72,90,97.82,53.32,86.94,38.09
Lesotho,Nutrient nitrogen N (total),Import Quantity,t,1212.66,1218.42,1097.44,3691.55,5264.79,4414.86,4636.58,1509.12,1522.04,1402.21,3037,3057.45,2733.19,3001.77,1910.6
Lesotho,Nutrient nitrogen N (total),Export Quantity,t,0,0.03,6.34,0.53,0,0,0,11.04,0,0.03,0.03,1.17,0,0,0
Liberia,Nutrient nitrogen N (total),Import Quantity,t,42.52,63.31,176.4,230.3,477.24,2090.26,1202.9,1888.89,4214.01,5781.69,5996.34,5873.45,5820.93,1409.59,5282.9
Liberia,Nutrient nitrogen N (total),Export Quantity,t,472.63,945,632.2,319.4,6.6,4.41,2.22,0.03,0,96,191.99,0,0,0,0
Libya,Nutrient nitrogen N (total),Production,t,276900,280600,415000,75000,20000,219000,100700,169700,112200,118700,121000,27600,15000,15000,15000
Libya,Nutrient nitrogen N (total),Import Quantity,t,4491.18,8791.84,12901.95,1430.63,5881.39,14005.6,9388.19,7568.57,8727.99,16151.87,9393.31,13843.55,10703.75,5865.51,8123.83
Libya,Nutrient nitrogen N (total),Export Quantity,t,186560.78,269668.35,370426.73,81715.17,14551.71,164876.56,69553.84,141005.01,115486.79,82769.23,108943.04,18904.74,7728.49,77771.69,96362.05
Lithuania,Nutrient nitrogen N (total),Production,t,695420,676769,646986,849503,834331,688390,796073,875928.92,752646.02,928640.98,780374.32,865024.56,843058.4,715719.78,431096.14
Lithuania,Nutrient nitrogen N (total),Import Quantity,t,109300.97,123262.35,140283.83,137415.5,189494.74,170370.09,206061.32,316022.87,211611.72,237845.86,255154.72,303372.26,325002.64,273038.38,318500.38
Lithuania,Nutrient nitrogen N (total),Export Quantity,t,781488.29,750234.84,676866.3,935545.03,958878.32,782381.55,898960.18,944438.8,845236.56,981457.56,903248.13,942074.01,924001.7,881572.37,499701.1
Luxembourg,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Nutrient nitrogen N (total),Import Quantity,t,34338.29,29615.96,32635.17,39796.09,40708.1,33622.07,37565.8,37274.93,31965.45,27739.64,32704.5,31167.49,27354.54,33810.03,70724.34
Luxembourg,Nutrient nitrogen N (total),Export Quantity,t,12083.97,12443.42,11173.67,18391.05,18292.96,11777.4,12153.62,12776.46,10741.6,8470.89,9868.16,10571.53,8426.18,9684.13,25445.08
Madagascar,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,Nutrient nitrogen N (total),Import Quantity,t,7495.64,4409.66,4575.16,5037.99,5782.46,5899.14,11629.95,5932.85,9483.73,9729.71,24250.48,14046.29,13351.89,11063.64,8199.47
Madagascar,Nutrient nitrogen N (total),Export Quantity,t,0.4,0.34,0.27,0,1676.03,12368.31,19679.12,29669.34,27224.7,20777.4,16531.4,17172.91,6478.63,18246.17,21104.01
Malawi,Nutrient nitrogen N (total),Production,t,182,180,1252927.34,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,Nutrient nitrogen N (total),Import Quantity,t,88715.8,69206.35,94148.57,84936.88,111262.82,124969.48,102102.67,109446.72,63280.19,88084.9,96791.85,76538.16,127220.88,103857.3,67779.15
Malawi,Nutrient nitrogen N (total),Export Quantity,t,0,0.18,204,865.2,16.02,209.78,6407.83,20.1,0,1621.7,351.9,244.43,306.88,268.21,4374.17
Malaysia,Nutrient nitrogen N (total),Production,t,600300,609200,553900,614700,566500,551200,500800,529800,484400,743400,747900,814100,895200,895200,895200
Malaysia,Nutrient nitrogen N (total),Import Quantity,t,530127.41,362654.76,547358.45,492819.31,530047,542220.14,586428.96,556761.56,572350.38,608628.87,504957.15,463893.25,413334.34,508553.74,418432.74
Malaysia,Nutrient nitrogen N (total),Export Quantity,t,403476.53,484574.25,419715.4,401457.81,375996,538115.77,485374.48,548308.45,529498.34,875111.95,867002.36,1000661.56,977455.14,945789.99,958381.72
Maldives,Nutrient nitrogen N (total),Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maldives,Nutrient nitrogen N (total),Import Quantity,t,122.55,180.05,164.86,213.17,297.32,185.84,197.26,226.3,317.77,331.15,406.08,218.14,252.94,223.75,174.06
